Field,ID,RA,DEC,z_Spec,Environment,Delta_Gal,Delta_Gal_err,M_UV,M_UV_err,beta_UV,beta_UV_err,Stellar_Mass_Low,Stellar_Mass_Med,Stellar_Mass_Upp,SFR_100_Low,SFR_100_Med,SFR_100_Upp
GN,80895,189.182924,62.215339,6.716,Field,-0.089253,0.064687,-19.848149,0.033168,-2.322228,0.097768,8.522250541821805,8.679861572330537,8.81168335959492,0.3527849644108961,0.5597667311417891,0.7793461006826707
GN,81060,189.260698,62.216263,5.4319,Field,0.913418,0.239007,-18.649142,0.055416,-1.723724,0.099321,7.992728905025804,8.051489530122259,8.161367072391133,-0.03105374233633486,0.08475999719816456,0.1313157314840068
GN,81142,189.194983,62.216954,7.024,Field,3.66563,0.062339,-18.471579,0.051511,-2.549301,0.176391,7.620894540617174,7.78342615723565,7.947972886992273,-0.5127568114745239,-0.3052260561758593,-0.11508791235590438
GN,81143,189.194913,62.217003,7.0175,Field,1.597403,0.063253,-18.910005,0.044243,-2.454363,0.146603,7.7484428166358486,7.872464951382452,8.017687393683403,-0.38011182106893443,-0.17507807638584796,0.010950973753657835
GN,81263,189.240242,62.218154,5.3932,Field,-0.349805,0.296285,-17.761794,0.089697,-1.60939,0.286627,7.7844619532315,8.004947477716588,8.166231091038147,-0.5385042733660476,-0.25583763527835107,0.018528344855345377
GN,81786,189.226033,62.222092,5.3036,Field,0.706849,0.282618,-19.538806,0.040503,-2.158514,0.135593,8.539561078968019,8.678568474401278,8.774913927182618,0.20234047340075859,0.38412322308580094,0.5570845657614841
GN,81788,189.225862,62.222118,5.2999,Field,1.362036,0.255928,-19.457231,0.045295,-1.947164,0.148874,8.745271509274225,8.92964402259715,9.034828032588106,0.11213830014367136,0.3513493307948801,0.5910815125826285
GN,81993,189.189268,62.22424,6.036,Field,3.651163,0.054004,-18.617832,0.087001,-2.371243,0.21663,7.780479165621645,7.9151322393692904,8.034254077949987,-0.5898560673045329,-0.32281469320293565,-0.08812447890729527
GN,81996,189.257693,62.224333,5.2058,JADES-GN-OD-5.191,2.353204,0.311978,-19.153707,0.043838,-1.613982,0.130213,8.472440875379469,8.68669245236003,8.95042031573021,-0.005158542939617495,0.3242248190845718,0.6091931470768212
GN,82359,189.273493,62.228351,5.1841,JADES-GN-OD-5.191,10.394466,0.325142,-20.103474,0.023145,-2.058166,0.071371,8.611672066807277,8.74526520379014,8.972297815219381,0.07586810476654664,0.4130967078051974,0.6333740591339126
GN,82687,189.260838,62.232952,5.3653,Field,0.2,0.31069,-18.943153,0.050404,-2.056455,0.174938,7.915359092581766,8.121053635090155,8.340767762227662,-0.37581093332050075,-0.11159853824421008,0.1131913130456809
GN,82960,189.254527,62.236663,5.0914,Field,-0.37539,0.262134,-18.680134,0.059056,-2.286794,0.185123,8.56539435468077,8.728700429641618,8.802222308351185,-0.307257383992584,-0.058861341164692785,0.23635560171631564
GN,83229,189.260763,62.244099,5.2006,JADES-GN-OD-5.191,4.507619,0.327624,-18.384625,0.071714,-2.45173,0.249327,7.874805970765823,7.98542369386364,8.091941512727312,-0.514793720150741,-0.2770190247202615,-0.08847326945898529
GN,83423,189.161934,62.2584,6.9885,JADES-GN-OD-6.991,6.44879,0.054576,-18.409295,0.122098,-1.088774,0.307365,7.672417477770931,7.935866055697574,8.318831512985755,-0.6746696779329259,-0.21598937377947583,0.15575235888686778
GN,94997,189.169773,62.277293,5.1849,JADES-GN-OD-5.191,8.396242,0.278539,-20.669988,0.043593,-1.452708,0.12128,9.121685095747656,9.454589800854674,9.722082019220736,0.490332792325215,1.0187817766281329,1.4477199826016538
GN,94998,189.16994,62.277299,5.1822,JADES-GN-OD-5.191,8.243212,0.298087,-20.58273,0.040644,-2.01207,0.123214,8.804932738708768,9.036395364302663,9.279638934035027,0.3506088289541982,0.7583994463723284,1.1587396222057784
GN,96251,189.106468,62.224232,5.3454,Field,-0.355947,0.290842,-18.978609,0.128424,-3.043499,0.449653,7.978921581420293,8.196350662453058,8.393721059764177,-0.4824436456899008,-0.18773780085877054,0.10794626154193
GS,42510,53.129986,-27.868423,5.7679,Field,1.080238,0.157467,-20.37475,0.032282,-2.239091,0.06777,8.654396993173584,9.101539197722259,9.251829454066714,0.478712906515241,0.7406956078414896,1.148387041723401
GS,44938,53.120707,-27.866645,5.1159,Field,0.939864,0.190978,-18.968282,0.062035,-1.930986,0.168389,8.268915004482205,8.525105051451506,8.67757409213462,-0.18461955983717077,0.05843197757928513,0.3251114220320299
GS,45200,53.121621,-27.866514,6.7697,Field,-0.071495,0.057733,-18.259621,0.102165,-1.534178,0.261604,7.851670388638298,7.988373574895722,8.236934988990832,-0.2723113438788455,-0.02641608545603482,0.1534888189964154
GS,45288,53.143235,-27.866418,7.4428,Field,-0.140893,0.059187,-18.928314,0.082653,-1.39405,0.135668,8.292831478313559,8.520829136055125,8.960057804623494,-0.009894501387565315,0.42039861362713643,0.7164461831522999
GS,46117,53.140761,-27.865895,5.5063,Field,1.359109,0.160152,-19.097636,0.060633,-2.295211,0.117855,8.063525990656288,8.207247779247778,8.331988237202397,-0.17123437442063932,0.026136580602189822,0.19606105263130255
GS,46518,53.125569,-27.865633,5.382,Field,5.650042,0.161932,-19.344894,0.047951,-2.266716,0.159589,8.15835412541347,8.459281672463899,8.66172677501914,-0.08752799907632801,0.1443198437807617,0.46938679239853187
GS,49788,53.158327,-27.863607,5.5122,Field,1.232697,0.175003,-18.101104,0.155576,-2.099006,0.302959,8.137911996453923,8.449804145776765,8.725084294227468,-0.07267415412006242,0.17958242637431931,0.42271529920181233
GS,50565,53.159691,-27.863096,5.5391,Field,0.216545,0.171038,-19.145942,0.07682,-2.107597,0.145603,8.155690920262126,8.324944229495328,8.496697100280482,-0.1379899621250952,0.1473022915599603,0.3607987707233425
GS,51718,53.113778,-27.862375,7.9535,JADES-GS-OD-7.954,5.430868,0.041751,-19.021775,0.096616,-2.59418,0.160397,7.632286272727997,7.720683610915692,7.837517536474732,-0.42337143272551864,-0.26831122185586953,-0.17526813338123148
GS,53814,53.159459,-27.861134,5.0836,Field,-0.283668,0.198249,-18.326958,0.101668,-2.255312,0.311542,7.483532377931426,7.601824390339987,7.761447159215761,-0.6351648433881544,-0.42813630998428615,-0.25574799394254677
GS,54553,53.156854,-27.860695,5.3267,Field,0.06553,0.166552,-18.120416,0.100647,-1.847396,0.298781,7.793685101805184,8.093424120038724,8.287727376521362,-0.5657557996239274,-0.28235652094950764,0.030265123776631653
GS,56233,53.141816,-27.859856,7.2279,Field,0.850139,0.058467,-18.244191,0.130555,-2.18933,0.423619,7.774968880117321,7.9718633450624745,8.208373662883927,-0.22879916140462667,-0.013917998169538615,0.1401453366315344
GS,57249,53.159713,-27.859288,5.5563,Field,1.24663,0.17642,-19.372678,0.081976,-2.99948,0.184173,7.97475544141885,8.107545811816697,8.24540620707147,-0.18338140301205944,0.015550572296815196,0.20569576647092683
GS,57378,53.086497,-27.859196,7.9512,JADES-GS-OD-7.954,5.81431,0.038839,-19.819421,0.030171,-1.864547,0.059259,8.538698572583284,8.70249371600775,8.881510406610182,0.3214278718981592,0.6577495126424578,0.9114148515206063
GS,57964,53.143596,-27.858899,7.1521,Field,-0.106345,0.060455,-18.087868,0.162692,-1.775031,0.455842,7.631643648760531,7.806846727164521,7.992753782820618,-0.5143131498429308,-0.2858976335994528,-0.05799780614976127
GS,58589,53.138488,-27.858539,8.216,JADES-GS-OD-8.220,11.711864,0.035117,-19.188564,0.059561,-2.684475,0.144778,7.62259742814241,7.7305021107368885,7.9034856184276965,-0.5302082756780621,-0.2922701859042466,-0.13301070085680922
GS,61355,53.151716,-27.857019,5.0301,Field,1.689618,0.187437,-17.913365,0.090154,-1.816408,0.238136,7.930313547801978,8.088978170843198,8.25210004482462,-0.5594155452131215,-0.28030642174536125,-0.03987836561537441
GS,62446,53.120026,-27.856446,7.6514,Field,2.125,0.06022,-19.256492,0.072501,-2.127848,0.12076,8.063086408463922,8.201753101466823,8.31836324616512,-0.04018915906475519,0.14362719291922535,0.2986931126872484
GS,62600,53.120213,-27.856333,7.6504,Field,2.508772,0.051865,-19.622796,0.043657,-1.725975,0.070778,8.623566722103725,8.844339172867095,9.036974426875775,0.5287408146639251,0.7491059898095226,0.9609534732147171
GS,65306,53.162364,-27.85468,5.8145,Field,0.417635,0.179553,-20.314732,0.033793,-1.920858,0.068968,9.192192592538742,9.29485946512235,9.398770485306166,0.8892985142081573,1.06259302359221,1.2235568328146733
GS,65964,53.062699,-27.854223,5.6491,Field,-0.502859,0.174375,-18.523371,0.047114,-2.541765,0.110756,7.813373404727293,7.914715935639499,8.008848969463857,-0.31289931988794417,-0.12321781757852455,0.008176216823318448
GS,66466,53.165144,-27.853923,5.1014,Field,0.048493,0.172095,-17.575404,0.112569,-2.080913,0.324342,7.20876678128499,7.273349913634621,7.417680300212931,-0.8687739952050868,-0.7044215727220737,-0.6155666490497405
GS,66482,53.105406,-27.853883,6.9058,JADES-GS-OD-6.906,6.070707,0.054717,-18.18664,0.061753,-1.77845,0.174931,7.614629148777999,7.720079827065267,7.847162710561989,-0.45097067088842113,-0.2792939313594717,-0.15482145342842693
GS,66483,53.103037,-27.853863,5.3849,JADES-GS-OD-5.386,10.048159,0.151997,-18.789926,0.025293,-1.550234,0.079444,8.589467464375527,8.814932080581984,9.098984217199746,0.13273616200205385,0.468460023663172,0.71706962723409
GS,68872,53.070099,-27.85228,6.1276,Field,-0.421631,0.088924,-19.691782,0.028946,-2.255456,0.066252,8.648954674438924,8.728032528427116,8.798953318509316,0.6494838553704947,0.7596867158784658,0.8330334927756744
GS,70218,53.120973,-27.851389,5.549,Field,1.383222,0.182931,-18.798536,0.070725,-2.603238,0.1448,7.408967191741084,7.96367886884999,8.210236533495417,-0.8800782300177723,-0.38090425458899113,0.1526150810223614
GS,71887,53.131735,-27.849991,5.3124,Field,0.329434,0.161672,-18.911063,0.073844,-2.11788,0.240601,8.86621230881214,8.962572018289237,9.029960979240457,0.18677347109273273,0.385492495907065,0.6019554111029244
GS,73690,53.060547,-27.848402,5.4959,Field,-0.197861,0.155262,-17.91185,0.111293,-1.7498,0.198482,9.269835358977621,9.40425008194999,9.5147230849718,1.420886767934164,1.4531080268803047,1.4632444124501347
GS,73969,53.08698,-27.848071,5.3584,Field,-0.752046,0.180815,-18.608886,0.024314,-2.475154,0.087856,7.705177496737076,7.859624312115146,8.010989708168497,-0.3972467732988673,-0.2129697407544162,-0.06436482318310136
GS,74878,53.101169,-27.847214,5.1103,Field,1.82196,0.17547,-18.162742,0.056398,-2.075538,0.167156,7.392095230792572,7.5147892400324094,7.677774266617334,-0.7394010446287221,-0.517525674922322,-0.329865303823116
GS,74934,53.075315,-27.847087,5.9893,Field,0.510574,0.09074,-19.262633,0.030132,-2.016289,0.066252,8.169713312291115,8.315485335671342,8.43483650424456,0.12660443750730654,0.2947132541778749,0.4395170089972534
GS,76572,53.086436,-27.845531,7.3846,Field,0.912046,0.055443,-18.809677,0.039919,-1.913704,0.140238,7.819413815670002,7.8906807011334905,7.968399221825886,-0.1547618888552702,-0.07261491323447589,-0.02965687567646861
GS,77910,53.170533,-27.844221,6.08,Field,0.745201,0.083762,-18.593027,0.067932,-2.100106,0.15544,7.940472659441824,8.054243588041375,8.186787106014705,-0.15622181552125666,0.03376690040359143,0.19104675903105148
GS,79170,53.061948,-27.842794,5.8362,Field,-0.121008,0.143535,-20.320017,0.031495,-2.086964,0.066252,9.394325471670662,9.510473214907433,9.593020661070197,0.7657864540375773,0.9743543239790042,1.1963638113777013
GS,79535,53.061771,-27.84238,5.2067,Field,-0.295609,0.181576,-17.917232,0.094019,-1.434772,0.257346,7.851854911806529,8.11834698793894,8.340306349337169,-0.5083359296235533,-0.16823782785293784,0.17508874879014935
GS,79803,53.147637,-27.842048,5.4007,Field,3.698318,0.179661,-18.446138,0.09711,-1.865052,0.170947,8.997649487705925,9.235311259652077,9.454248048878313,0.9973817794365163,1.1747886361412907,1.3612315307616973
GS,79970,53.110489,-27.841906,7.6521,Field,2.112033,0.056716,-18.123536,0.122082,-1.838136,0.195806,7.421838279162436,7.545124076703908,7.70939574507057,-0.7301096034403001,-0.4672401460656679,-0.26980785790547446
GS,80502,53.175305,-27.841166,5.2924,Field,-0.747155,0.17793,-19.323413,0.033026,-1.781275,0.106839,8.489326673498896,8.627367037477244,8.754017281119214,0.24434023967387808,0.4364180501781863,0.6181404725952507
GS,80906,53.106139,-27.840682,5.0278,Field,1.217295,0.202157,-18.573125,0.054839,-2.532418,0.172248,7.375224740393965,7.422889643711831,7.553922749610224,-0.7147040597846269,-0.5640097123298163,-0.49516582505650647
GS,80927,53.111842,-27.84066,5.4106,Field,1.389804,0.162552,-18.881969,0.086139,-1.979794,0.156906,8.213178087257555,8.323552902198927,8.502909751637361,-0.011001460233664983,0.2414785598853868,0.3880078191107137
GS,81034,53.088314,-27.840424,5.3932,JADES-GS-OD-5.386,9.946907,0.168161,-19.529165,0.024663,-1.159318,0.078273,8.678273269588306,8.815375652715689,8.939880400151408,0.3397408320883042,0.5457334125784467,0.748030885821014
GS,81170,53.104308,-27.840197,5.3918,JADES-GS-OD-5.386,8.495252,0.180776,-20.867403,0.021363,-1.10857,0.071371,9.497876468497736,9.66480744776754,9.813058254082748,1.0044875154296757,1.2706362126546913,1.6071605075246809
GS,81867,53.11493,-27.839383,7.364,Field,1.608696,0.05718,-18.788539,0.056846,-2.871112,0.230771,7.631488070002772,7.772031095686593,7.948062606775926,-0.4764121257252258,-0.24513127209502666,-0.07362600553725117
GS,81981,53.105368,-27.839196,5.39,JADES-GS-OD-5.386,9.438413,0.16899,-19.398334,0.038996,-1.898238,0.126845,8.560763075475304,8.748901880565935,8.95603173591574,0.021444217352197297,0.3047225548382195,0.5672480763729678
GS,82013,53.109053,-27.839192,5.3899,JADES-GS-OD-5.386,10.245432,0.147563,-18.749427,0.039794,-2.178897,0.133388,7.853867918065616,8.069012119992786,8.23027788947154,-0.5626161066032322,-0.17711001599017795,0.08856659130858947
GS,82060,53.133422,-27.8391,8.2176,JADES-GS-OD-8.220,12.605442,0.032226,-19.289823,0.080355,-1.410743,0.146538,8.53340901863537,8.929067263828609,9.171772158425593,0.27872278056235134,0.7629279711438485,1.113692644265148
GS,82737,53.112713,-27.838268,5.2134,Field,-0.334959,0.193453,-18.544319,0.090166,-2.878491,0.354346,9.053079917920952,9.185865367539057,9.295148971072953,0.8979579388256282,1.1661938735758604,1.3886709342356793
GS,84518,53.156245,-27.836168,5.7627,Field,1.110341,0.144473,-18.97424,0.057288,-2.212888,0.120539,7.735999152252077,7.9038060134826535,8.05059614656755,-0.4282778209780202,-0.19686636652271838,0.03337947282034607
GS,84820,53.071224,-27.83579,5.8416,Field,-0.016716,0.129948,-19.102977,0.065527,-1.941345,0.136946,8.37589733385356,8.503049152626394,8.619004433461123,0.11595482292307306,0.30601422640007364,0.5367681000989688
GS,84990,53.153533,-27.835592,5.0832,Field,-0.504337,0.188584,-17.545083,0.106568,-1.99071,0.305269,7.355176064146997,7.444972507659663,7.566124464127071,-0.6324820533081017,-0.5097439369481553,-0.46651948501388923
GS,85427,53.06866,-27.834976,5.39,JADES-GS-OD-5.386,10.004127,0.158138,-20.650849,0.02372,-1.654301,0.07621,9.155157834960848,9.318609314647667,9.530439122305435,0.6930634653948935,0.9735079278392414,1.194556714241302
GS,85718,53.146274,-27.834609,5.154,Field,-0.520269,0.178931,-19.54857,0.027606,-1.650827,0.079204,8.336696197139974,8.388668525553749,8.482408824900547,0.3207808675738878,0.43305233824437395,0.4730659927891589
GS,85784,53.077006,-27.834562,5.3926,JADES-GS-OD-5.386,8.997437,0.162853,-18.864321,0.050806,-2.01581,0.176488,8.678060021308116,8.8403692430227,9.070665437448504,0.2374873952048744,0.5144350385154844,0.7647118476870443
GS,86550,53.146573,-27.833595,5.1124,Field,2.857033,0.177625,-18.580675,0.046418,-2.289876,0.149406,7.592696316551445,7.631963342558186,7.690689173464633,-0.3734837079857703,-0.3182973546495614,-0.29806695320254734
GS,86652,53.115426,-27.833471,5.484,Field,0.350986,0.148908,-18.683201,0.113615,-2.657557,0.244535,7.971107437909745,8.056038700268214,8.16075617979973,-0.023935778946367916,0.10033530484811276,0.1728550580108322
GS,86916,53.073157,-27.833129,7.068,JADES-GS-OD-7.061,4.213764,0.054693,-18.809627,0.053815,-1.781159,0.146623,8.620538340696015,8.829267716407527,9.037950527580026,0.6171073086020024,0.8315344987906224,0.9495315488103562
GS,87745,53.061902,-27.831915,5.9579,Field,0.279863,0.096776,-18.711506,0.085551,-2.437694,0.189174,8.097641362144545,8.25112498688341,8.449046898516638,-0.4553681052228488,-0.152423317353168,0.11064832200123444
GS,87778,53.06666,-27.831867,7.0559,JADES-GS-OD-7.061,3.616805,0.060034,-19.009272,0.073876,-1.512733,0.204501,7.955066288892405,8.115539364107129,8.276735171171408,-0.15649130029708788,0.05862308356315573,0.256032130677392
GS,88172,53.156326,-27.831284,7.9214,Field,0.592357,0.039669,-18.569316,0.096907,-1.952293,0.164862,8.539035126468345,8.698362500703992,8.859216832887796,0.6741020102702123,0.7437959078847804,0.7776334742723877
GS,88297,53.177465,-27.83105,5.6093,Field,0.184483,0.141488,-18.61215,0.058096,-2.551134,0.131451,7.439699193833071,7.583165615649083,7.7241695406188455,-0.7044406635935775,-0.5055169573306747,-0.3164094409649206
GS,88323,53.144683,-27.831035,5.7984,Field,-0.07607,0.140407,-18.640026,0.066487,-2.750783,0.15906,7.349303506976834,7.3821300735512505,7.471765626485719,-0.6914017271154002,-0.5892587526196829,-0.5493908292461529
GS,88399,53.131571,-27.830925,5.5201,Field,1.913907,0.160394,-18.142954,0.141901,-1.649527,0.248345,8.007280300511043,8.175969599435943,8.291646500579711,-0.2581286204304071,-0.03250543413272955,0.18488034071114912
GS,88612,53.162447,-27.830573,5.6441,Field,0.155735,0.15417,-17.968215,0.102259,-1.492531,0.239828,7.8825833847993705,7.975195101309836,8.0738763602267,-0.04472270102623965,0.017696979701229573,0.04560986330411762
GS,89603,53.106607,-27.829189,5.3918,JADES-GS-OD-5.386,9.509721,0.173656,-19.189813,0.056335,-1.657359,0.173643,8.81563183311177,8.958858945392453,9.050258576869103,0.20741519798940913,0.43701997399509857,0.6841128926977006
GS,89635,53.128053,-27.829166,5.9356,Field,3.878049,0.098916,-19.042406,0.079799,-2.090715,0.171816,9.125054901530099,9.258013272914322,9.362586644004896,0.9970730617008898,1.160994460452212,1.3685363001610205
GS,90259,53.10665,-27.828342,5.3891,JADES-GS-OD-5.386,10.481684,0.15583,-19.608484,0.033143,-2.018704,0.106481,8.240467524446128,8.3359317295478,8.419304376546362,0.06416525347180872,0.2194966996538197,0.3794306436820898
GS,90354,53.133825,-27.828256,7.8659,Field,1.820874,0.045501,-17.029877,0.255423,-1.53489,0.388186,9.874920344872042,10.030478520535603,10.164244637456171,1.6529429786603735,1.96158868971122,2.17600625298211
GS,91285,53.062312,-27.826894,5.7319,Field,-0.716794,0.152869,-20.055229,0.035817,-2.381336,0.07597,8.291640624622014,8.435407256528075,8.597493545489952,0.045175434915893174,0.2929775194898471,0.5017558354573145
GS,91750,53.11778,-27.82636,5.0325,Field,1.899251,0.196366,-18.137446,0.107601,-1.995233,0.303667,7.4877192964325126,7.611369705363452,7.751843450211937,-0.621212598823677,-0.43039620590463573,-0.2587772562679354
GS,91826,53.148833,-27.826243,5.0313,Field,1.919708,0.211688,-18.069235,0.07714,-1.809244,0.219404,8.107701465656662,8.342001116832641,8.478106452425322,-0.2743232393245148,-0.048113982015714096,0.23550912172534877
GS,91938,53.081125,-27.826132,5.38,JADES-GS-OD-5.386,11.055109,0.14454,-18.027183,0.052507,-1.983744,0.173208,7.7082328907489055,7.904085528478839,8.082820744906583,-0.7362257661556073,-0.41932689124574724,-0.10782714633573347
GS,92792,53.173496,-27.825069,5.6081,Field,0.048218,0.179411,-18.317822,0.051206,-2.390454,0.112514,7.421115010309051,7.486743598746435,7.604686482009648,-0.6533117572230336,-0.4964461848434984,-0.40833937337310583
GS,93770,53.086316,-27.823964,7.6008,Field,0.190476,0.049319,-19.975905,0.032683,-2.465817,0.061742,8.157247925640531,8.28481995983785,8.44439795896834,0.016990575455927068,0.2302271206933012,0.42742362958823416
GS,94911,53.12621,-27.82285,4.9659,Field,0.053371,0.104847,-20.782455,0.025235,-2.292592,0.071371,8.68223554896465,8.762686527584842,8.85495553082438,0.5327404415687761,0.6817825811233279,0.8207313712905072
GS,95057,53.095253,-27.822777,5.3852,JADES-GS-OD-5.386,9.894942,0.163285,-18.963598,0.054244,-1.543355,0.161839,8.936062735466436,9.149295204369789,9.35256674610031,0.052873781588632075,0.5988353690577388,0.9291329057244563
GS,95322,53.180637,-27.822395,5.6054,Field,0.089918,0.172885,-20.774898,0.033649,-1.7546,0.066252,9.2835741756809,9.498365419509017,9.627354013438998,1.1844676148449502,1.4218800414908346,1.598156668840849
GS,95426,53.102211,-27.822345,5.3871,JADES-GS-OD-5.386,9.776942,0.170763,-19.232305,0.041725,-2.128607,0.138317,8.437822000731977,8.615537421184658,8.770954261722764,0.037449442522743286,0.2415087817708148,0.46797982304061786
GS,95709,53.119884,-27.82207,4.9637,Field,0.008742,0.10541,-19.732549,0.03458,-1.986067,0.094131,8.607060828327414,8.825164981197556,8.941597629734835,0.377833308539431,0.5810473909196575,0.8772164448196188
GS,95969,53.165794,-27.821788,7.2296,Field,4.504587,0.059211,-18.207599,0.05682,-1.979834,0.197604,7.619148856645071,7.711943881264883,7.824844712080273,-0.39112723072984557,-0.2579231847141965,-0.1790457267564738
GS,96710,53.127523,-27.821086,5.0314,Field,2.033367,0.199133,-18.64869,0.041661,-2.426461,0.128451,7.60381748417391,7.750100583334804,7.90175025946249,-0.5391653450234486,-0.3175891905619307,-0.10361756846903292
GS,97423,53.074504,-27.820274,5.0997,Field,-0.28023,0.197362,-18.459878,0.05487,-2.079324,0.16123,7.508995679585249,7.613976325226348,7.767016765006972,-0.6131378631841504,-0.40198438982886,-0.25207448043843744
GS,98376,53.077481,-27.819282,7.0635,JADES-GS-OD-7.061,3.793864,0.05912,-18.869069,0.055184,-2.100404,0.159294,8.250836034776734,8.38854858250971,8.917088952804745,-0.22644480888613658,0.13420894114866463,0.41148600868517865
GS,98498,53.127256,-27.81915,5.0292,Field,1.678354,0.195222,-18.572335,0.054699,-2.176592,0.171109,8.294787629891081,8.443187431642947,8.534960547578558,-0.3134689669855832,-0.1102970068441509,0.12173848554848746
GS,98891,53.063916,-27.818659,5.9967,Field,0.368613,0.094027,-18.662283,0.072302,-2.263817,0.156223,8.317578161875343,8.628030256215272,8.759505344142518,-0.14459759152768986,0.1450917991100696,0.5006890776316804
GS,98995,53.067841,-27.818503,5.3789,JADES-GS-OD-5.386,8.653465,0.172297,-19.804234,0.023857,-1.649181,0.07628,8.459967446117345,8.619301155146944,8.851121709591062,0.21902645420027803,0.5466586513497563,0.7852577246727449
GS,99333,53.182093,-27.818169,6.4496,Field,0.112347,0.050347,-19.113333,0.028195,-2.252086,0.076991,8.025762901611074,8.158173588116103,8.292155077451202,-0.10229015292046438,0.1823012033026626,0.35172048070804396
GS,99341,53.112827,-27.818182,6.3974,Field,-0.06015,0.066527,-18.621287,0.086491,-1.934549,0.197413,7.94851944781485,8.213492575493573,8.343873782458578,-0.30137494409793536,-0.026945758670161503,0.2447818919521723
GS,99394,53.14852,-27.818106,4.914,Field,-0.355047,0.113388,-18.601761,0.061834,-2.012382,0.174039,7.640341602835008,7.728810177637236,7.824379975982306,-0.47367025763335885,-0.311264780282954,-0.1631630967642138
GS,99441,53.158065,-27.818009,5.6316,Field,0.368738,0.158065,-19.648371,0.034376,-2.077549,0.070978,8.509557153073064,8.691272204905383,8.816478140932647,0.049239247621910766,0.26103942204326747,0.5106082385241973
GS,99816,53.119072,-27.817549,5.1269,Field,2.97878,0.147814,-18.422408,0.053048,-2.288505,0.170917,7.559815437359301,7.731257749708297,7.853858517539346,-0.6104990347693319,-0.423446925364382,-0.1870179741572878
GS,99915,53.176028,-27.817396,8.6751,Field,1.604167,0.037796,-18.706293,0.056291,-2.355108,0.11798,8.493244234740514,8.659356551311753,8.824433565358706,0.6243232927745438,0.7020950366218844,0.7434143948338268
GS,100747,53.178376,-27.816321,5.1334,Field,2.163017,0.180255,-19.685321,0.023612,-1.902066,0.071371,8.858878984397656,8.990497779262876,9.074463990255628,0.27842075356802126,0.4823453373461123,0.698449644254109
GS,101868,53.087458,-27.814921,7.8501,Field,2.100775,0.043278,-20.029862,0.043099,-1.851238,0.089251,8.571562919230063,8.69400605705632,8.828823941893928,0.5714683932758082,0.7208221468475748,0.7930221259504616
GS,101904,53.073527,-27.814881,5.3806,JADES-GS-OD-5.386,9.238034,0.169069,-17.965426,0.086273,-1.837588,0.28609,8.861517335372433,9.075969098893516,9.233789509928947,0.9812786263939379,1.1048347225085464,1.1882988399281766
GS,101990,53.115379,-27.814774,5.7644,Field,2.08037,0.150403,-19.402902,0.042625,-2.057536,0.089609,7.861430631211487,7.881282944954388,7.927277100211253,-0.12528070057586246,-0.07266620386159321,-0.04717501101980345
GS,103164,53.088035,-27.8132,5.3155,Field,0.202284,0.145148,-19.710687,0.023478,-2.246968,0.076299,8.257383535452302,8.513498629072409,8.71907743836383,-0.05999859952531159,0.20368145973007676,0.48248076236864634
GS,103483,53.188311,-27.812834,5.2484,Field,-0.266504,0.179766,-18.567351,0.03605,-2.394098,0.117723,7.841617970799644,8.02307354661584,8.130107592084283,-0.5138065586454513,-0.2634291976146975,-0.01712374594612787
GS,104385,53.154886,-27.811502,5.2467,Field,-0.312084,0.177501,-19.711369,0.024407,-1.378575,0.074865,9.123108203610926,9.276430876109837,9.559706918020341,0.4707607854921173,0.7668831287394252,0.9846507086195089
GS,104849,53.101881,-27.810949,5.1242,Field,2.385732,0.185458,-16.456579,0.286285,-0.563901,0.714069,9.236294874535158,9.42102147697917,9.57130595559639,1.1680012597061855,1.418879236871957,1.5615589190003407
GS,104951,53.095954,-27.810775,5.4839,Field,0.298701,0.172504,-19.106739,0.063325,-2.279161,0.12394,8.337258811891981,8.494983846061347,8.611704709620772,0.006906282265538821,0.24316983682476445,0.45590173574557186
GS,104964,53.14988,-27.810736,5.0257,Field,1.498751,0.194134,-19.091623,0.028511,-2.162676,0.086291,8.35474676784089,8.521731181369866,8.781551877835911,-0.24407765648346086,0.06942862422333608,0.3095855145791832
GS,105311,53.098563,-27.810243,7.3479,Field,0.81653,0.056274,-18.606062,0.056926,-2.455289,0.201355,7.710500872964964,7.838125932032097,7.981386028380421,-0.177419968521671,-0.1028975364177237,-0.07027573366574971
GS,105533,53.131582,-27.8099,4.942,Field,0.653439,0.10869,-19.956764,0.025477,-1.933422,0.071371,9.385172312954422,9.480036079500362,9.557600034092282,1.2795780104292216,1.4255336695655634,1.5553620605022183
GS,105635,53.149462,-27.809797,5.0518,Field,0.201923,0.195792,-18.231776,0.034875,-2.134491,0.107633,7.816189363057795,8.013240433272712,8.111079209616896,-0.6057724541820458,-0.40500613212904457,-0.1570254603473649
GS,105763,53.156377,-27.80966,5.0442,Field,1.203182,0.203764,-18.491395,0.032992,-2.520207,0.110358,7.465815868649084,7.623254241012818,7.760604213329374,-0.7092293001117705,-0.5157200323224804,-0.2812487490712265
GS,106817,53.179859,-27.808282,5.8338,Field,0.497903,0.152426,-18.363964,0.054176,-1.977191,0.128047,8.15046644086222,8.230167520392138,8.317186423381363,0.21570415074647825,0.28323460251655,0.305792792993933
GS,106872,53.067989,-27.808164,5.3778,JADES-GS-OD-5.386,9.162043,0.149372,-18.786239,0.092076,-1.34808,0.265727,8.928240919066694,9.072923718673195,9.28710508919947,-0.03979363942635764,0.28820333018033367,0.5749617479321392
